title,year,actors_count,actresses_count,producer_count_male,producer_count_female,director_count,directress_count,averageRating,numVotes,budget,revenue,actress_percent,actors_percent,women_directing_percent,men_directing_percent,women_producing_percent,men_producing_percent,Animation,Family,Fantasy,Musical,Romance,Music,Adventure,Drama,Crime,Thriller,Documentary,Horror,Action,Western,Comedy,War,Sci-Fi,Sport,History,Biography,Mystery,Film-Noir,Adult,revenue_budget,class,moviesByYear
pink_flamingos,1972,44,20,1,0,1,0,6.0,26896,12000.0,6000000.0,31.0,69.0,0.0,100.0,0.0,100.0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,500.0,1,3
american_graffiti,1973,38,19,2,0,1,0,7.4,95932,777000.0,140000000.0,33.0,67.0,0.0,100.0,0.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,180.18018018018017,1,8
battle_for_the_planet_of_the_apes,1973,22,7,2,0,1,0,5.4,32650,1700000.0,8844595.0,24.0,76.0,0.0,100.0,0.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,5.2027029411764705,1,8
the_sting,1973,33,9,5,1,1,0,8.3,272911,5500000.0,159616327.0,21.0,79.0,0.0,100.0,17.0,83.0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,29.021150363636362,1,8
blazing_saddles,1974,105,13,1,0,1,0,7.7,147245,2600000.0,119500000.0,11.0,89.0,0.0,100.0,0.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,45.96153846153846,1,5
young_frankenstein,1974,32,7,1,0,1,0,8.0,164881,2800000.0,86273333.0,18.0,82.0,0.0,100.0,0.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,30.811904642857144,1,5
one_flew_over_the_cuckoo's_nest,1975,27,9,3,0,1,0,8.7,1043845,3000000.0,108981275.0,25.0,75.0,0.0,100.0,0.0,100.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.32709166666667,1,3
eraserhead,1977,12,9,2,0,1,0,7.3,123341,10000.0,7000000.0,43.0,57.0,0.0,100.0,0.0,100.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,700.0,1,9
network,1976,41,11,2,0,1,0,8.1,165776,3800000.0,23689877.0,21.0,79.0,0.0,100.0,0.0,100.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.234178157894737,1,6
rocky,1976,43,9,3,0,1,0,8.1,609875,1000000.0,117235147.0,17.0,83.0,0.0,100.0,0.0,100.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,117.235147,1,6
taxi_driver,1976,37,12,2,1,1,0,8.2,885553,1300000.0,28262574.0,24.0,76.0,0.0,100.0,33.0,67.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.74044153846154,1,6
annie_hall,1977,52,29,4,0,1,0,8.0,272843,4000000.0,38251425.0,36.0,64.0,0.0,100.0,0.0,100.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,9.56285625,1,9
high_anxiety,1977,36,7,1,0,1,0,6.6,23277,3400000.0,31063038.0,16.0,84.0,0.0,100.0,0.0,100.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,9.136187647058824,1,9
star_wars,1977,87,17,3,0,1,0,8.6,1414060,11000000.0,775398007.0,16.0,84.0,0.0,100.0,0.0,100.0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,70.49072790909091,1,9
jaws_2,1978,32,16,3,0,1,0,5.8,82708,20000000.0,187884007.0,33.0,67.0,0.0,100.0,0.0,100.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,9.39420035,1,5
animal_house,1978,31,17,2,0,1,0,7.4,126740,2700000.0,141000000.0,35.0,65.0,0.0,100.0,0.0,100.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,52.22222222222222,1,5
escape_from_alcatraz,1979,54,2,3,0,1,0,7.6,143520,8000000.0,43000000.0,4.0,96.0,0.0,100.0,0.0,100.0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,5.375,1,8
airplane!,1980,49,28,6,0,3,0,7.7,252838,3500000.0,83453539.0,36.0,64.0,0.0,100.0,0.0,100.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,23.843868285714287,1,13
caddyshack,1980,34,21,3,0,1,0,7.2,124074,6000000.0,39846344.0,38.0,62.0,0.0,100.0,0.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,6.641057333333333,1,13
friday_the_13th_part_2,1981,18,11,4,1,1,0,6.1,73863,1250000.0,21722776.0,38.0,62.0,0.0,100.0,20.0,80.0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,17.3782208,1,13
raiders_of_the_lost_ark,1981,48,2,4,0,1,0,8.4,1013467,18000000.0,389925971.0,4.0,96.0,0.0,100.0,0.0,100.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,21.662553944444443,1,13
e.t._the_extra-terrestrial,1982,28,11,1,2,1,0,7.9,426472,10500000.0,792910554.0,28.0,72.0,0.0,100.0,67.0,33.0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,75.51529085714286,1,14
fast_times_at_ridgemont_high,1982,39,21,3,0,0,1,7.1,111926,4500000.0,27092880.0,35.0,65.0,100.0,0.0,0.0,100.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6.02064,1,14
first_blood,1982,35,1,4,0,1,0,7.7,266909,15000000.0,125212904.0,3.0,97.0,0.0,100.0,0.0,100.0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,8.347526933333333,1,14
poltergeist,1982,19,8,2,1,1,0,7.3,173159,10700000.0,122200000.0,30.0,70.0,0.0,100.0,33.0,67.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,11.42056074766355,1,14
halloween_iii:_season_of_the_witch,1982,20,9,6,1,1,0,5.1,58124,2500000.0,14400000.0,31.0,69.0,0.0,100.0,14.0,86.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,5.76,1,14
wargames,1983,43,7,4,0,1,0,7.1,106791,12000000.0,79567667.0,14.0,86.0,0.0,100.0,0.0,100.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,6.630638916666666,1,10
footloose,1984,25,19,3,0,1,0,6.6,87688,8200000.0,80035402.0,43.0,57.0,0.0,100.0,0.0,100.0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.760414878048781,1,20
friday_the_13th:_the_final_chapter,1984,35,18,3,1,1,0,6.0,56260,2600000.0,32980880.0,34.0,66.0,0.0,100.0,25.0,75.0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,12.684953846153846,1,20
gremlins,1984,41,10,3,1,1,0,7.3,237826,11000000.0,153083102.0,20.0,80.0,0.0,100.0,25.0,75.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,13.916645636363636,1,20
the_karate_kid,1984,35,8,2,1,1,0,7.3,237505,8000000.0,90815558.0,19.0,81.0,0.0,100.0,33.0,67.0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,11.35194475,1,20
police_academy,1984,48,16,2,0,1,0,6.7,133534,4500000.0,146198896.0,25.0,75.0,0.0,100.0,0.0,100.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,32.488643555555555,1,20
back_to_the_future,1985,37,14,4,1,1,0,8.5,1263922,19000000.0,381109762.0,27.0,73.0,0.0,100.0,20.0,80.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,20.05840852631579,1,12
day_of_the_dead,1985,78,15,4,0,1,0,7.1,72449,3500000.0,34000000.0,16.0,84.0,0.0,100.0,0.0,100.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,9.714285714285714,1,12
friday_the_13th:_a_new_beginning,1985,25,9,2,0,1,0,4.7,41765,2200000.0,21930418.0,26.0,74.0,0.0,100.0,0.0,100.0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,9.968371818181819,1,12
aliens,1986,21,9,3,1,1,0,8.4,743345,18500000.0,183316455.0,30.0,70.0,0.0,100.0,25.0,75.0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,9.908997567567567,1,15
stand_by_me,1986,29,4,3,0,1,0,8.1,426693,8000000.0,52287414.0,12.0,88.0,0.0,100.0,0.0,100.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.53592675,1,15
top_gun,1986,25,6,4,0,1,0,6.9,484425,15000000.0,356830601.0,19.0,81.0,0.0,100.0,0.0,100.0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,23.788706733333335,1,15
beverly_hills_cop_ii,1987,54,26,4,0,1,0,6.5,126101,20000000.0,299965036.0,32.0,68.0,0.0,100.0,0.0,100.0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,14.9982518,1,17
bloodsport,1988,81,10,3,0,1,0,6.8,90835,1500000.0,11806119.0,11.0,89.0,0.0,100.0,0.0,100.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,7.870746,1,22
fatal_attraction,1987,28,21,1,1,1,0,6.9,93699,14000000.0,320145693.0,43.0,57.0,0.0,100.0,50.0,50.0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,22.8675495,1,17
"good_morning,_vietnam",1987,43,1,4,0,1,0,7.3,149318,13000000.0,123922370.0,2.0,98.0,0.0,100.0,0.0,100.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,9.53249,1,17
la_bamba,1987,29,17,4,0,1,0,6.9,35467,6500000.0,54215416.0,37.0,63.0,0.0,100.0,0.0,100.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8.340833230769231,1,17
a_nightmare_on_elm_street_3:_dream_warriors,1987,13,15,4,3,1,0,6.6,86957,5000000.0,44793222.0,54.0,46.0,0.0,100.0,43.0,57.0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,8.9586444,1,17
big,1988,46,16,3,1,0,1,7.3,233593,18000000.0,151668774.0,26.0,74.0,100.0,0.0,25.0,75.0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8.426043,1,22
friday_the_13th_part_vii:_the_new_blood,1988,19,14,2,1,1,0,5.2,40369,2800000.0,19170001.0,42.0,58.0,0.0,100.0,33.0,67.0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,6.846428928571428,1,22
a_nightmare_on_elm_street_4:_the_dream_master,1988,16,14,2,3,1,0,5.6,59554,7000000.0,72500000.0,47.0,53.0,0.0,100.0,60.0,40.0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,10.357142857142858,1,22
born_on_the_fourth_of_july,1989,133,38,5,0,1,0,7.2,113252,14000000.0,161001698.0,22.0,78.0,0.0,100.0,0.0,100.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,11.500121285714286,1,20
do_the_right_thing,1989,38,11,3,0,1,0,8.0,108811,6500000.0,37295445.0,22.0,78.0,0.0,100.0,0.0,100.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.7377607692307695,1,20
driving_miss_daisy,1989,11,11,5,1,1,0,7.3,115092,7500000.0,145793296.0,50.0,50.0,0.0,100.0,17.0,83.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,19.439106133333333,1,20
major_league,1989,54,9,4,1,1,0,7.2,73955,11000000.0,49797148.0,14.0,86.0,0.0,100.0,20.0,80.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,4.527013454545455,1,20
sea_of_love,1989,48,16,3,0,1,0,6.8,42633,19000000.0,110879513.0,25.0,75.0,0.0,100.0,0.0,100.0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,5.835763842105263,1,20
when_harry_met_sally...,1989,24,18,4,1,1,0,7.7,232607,16000000.0,92823546.0,43.0,57.0,0.0,100.0,20.0,80.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5.801471625,1,20
dances_with_wolves,1990,48,7,4,1,1,0,8.0,281701,22000000.0,424208848.0,13.0,87.0,0.0,100.0,20.0,80.0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,19.282220363636362,1,23
ghost,1990,25,16,3,1,1,0,7.1,228905,22000000.0,505000000.0,39.0,61.0,0.0,100.0,25.0,75.0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,22.954545454545453,1,23
home_alone,1990,43,24,5,0,1,0,7.7,612757,18000000.0,476684675.0,36.0,64.0,0.0,100.0,0.0,100.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,26.482481944444444,1,23
kindergarten_cop,1990,53,36,6,0,1,0,6.2,158269,15000000.0,201957688.0,40.0,60.0,0.0,100.0,0.0,100.0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,13.463845866666666,1,23
spaced_invaders,1990,26,6,4,1,1,0,5.3,3860,3000000.0,15369573.0,19.0,81.0,0.0,100.0,20.0,80.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,5.123191,1,23
boyz_n_the_hood,1991,27,17,1,0,1,0,7.8,149184,6500000.0,57504069.0,39.0,61.0,0.0,100.0,0.0,100.0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.846779846153845,1,20
cape_fear,1991,28,14,3,2,1,0,7.3,208469,35000000.0,182300000.0,33.0,67.0,0.0,100.0,40.0,60.0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5.208571428571428,1,20
the_flintstones,1994,31,19,7,1,1,0,5.0,84251,46000000.0,341631208.0,38.0,62.0,0.0,100.0,12.0,88.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7.426765391304348,1,34
jaws,1975,59,20,2,0,1,0,8.1,640082,7000000.0,470654000.0,25.0,75.0,0.0,100.0,0.0,100.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,67.23628571428571,1,3
hard_candy,2005,2,3,9,3,1,0,7.0,165649,950000.0,7022209.0,60.0,40.0,0.0,100.0,25.0,75.0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7.391798947368421,1,102
the_big_parade,1925,10,6,4,0,2,0,7.9,7087,245000.0,22000000.0,38.0,62.0,0.0,100.0,0.0,100.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,89.79591836734694,1,1
the_broadway_melody,1929,19,15,3,0,1,0,5.6,7749,379000.0,4358000.0,44.0,56.0,0.0,100.0,0.0,100.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.49868073878628,1,1
the_apartment,1960,17,10,3,0,1,0,8.3,190216,3000000.0,25000000.0,37.0,63.0,0.0,100.0,0.0,100.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8.333333333333334,1,3
the_evil_dead,1981,18,10,5,0,1,0,7.4,225885,350000.0,29400000.0,36.0,64.0,0.0,100.0,0.0,100.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,84.0,1,13
niagara,1953,24,8,1,0,1,0,7.0,19171,1250000.0,8500000.0,25.0,75.0,0.0,100.0,0.0,100.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,6.8,1,4
jfk,1991,156,36,5,0,1,0,8.0,165245,40000000.0,205405498.0,19.0,81.0,0.0,100.0,0.0,100.0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,5.13513745,1,20
aladdin,1992,18,7,3,1,2,0,8.0,448527,28000000.0,504050219.0,28.0,72.0,0.0,100.0,25.0,75.0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,18.001793535714285,1,25
home_alone_2:_lost_in_new_york,1992,48,24,4,0,1,0,6.8,380641,18000000.0,358991681.0,33.0,67.0,0.0,100.0,0.0,100.0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,19.943982277777778,1,25
reservoir_dogs,1992,22,4,4,1,1,0,8.3,1059634,1200000.0,14661007.0,15.0,85.0,0.0,100.0,20.0,80.0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,12.217505833333334,1,25
unforgiven,1992,34,8,3,0,1,0,8.2,426408,14000000.0,159157447.0,19.0,81.0,0.0,100.0,0.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,11.368389071428572,1,25
wayne's_world,1992,33,10,3,1,0,1,7.0,166031,20000000.0,121697323.0,23.0,77.0,100.0,0.0,25.0,75.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6.08486615,1,25
cool_runnings,1993,33,6,2,2,1,0,7.0,110268,14000000.0,154864401.0,15.0,85.0,0.0,100.0,50.0,50.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,11.061742928571428,1,28
the_firm,1993,53,17,4,1,1,0,6.8,142527,42000000.0,270248367.0,24.0,76.0,0.0,100.0,20.0,80.0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6.434484928571429,1,28
groundhog_day,1993,39,20,3,1,1,0,8.0,662421,14600000.0,70906973.0,34.0,66.0,0.0,100.0,25.0,75.0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4.85664198630137,1,28
jason_goes_to_hell:_the_final_friday,1993,19,11,1,1,1,0,4.1,35121,3000000.0,15938065.0,37.0,63.0,0.0,100.0,50.0,50.0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,5.312688333333333,1,28
jurassic_park,1993,25,3,2,2,1,0,8.2,1034965,63000000.0,920100000.0,11.0,89.0,0.0,100.0,50.0,50.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,14.604761904761904,1,28
philadelphia,1993,73,32,5,1,1,0,7.7,252264,26000000.0,206678440.0,30.0,70.0,0.0,100.0,17.0,83.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.949170769230769,1,28
the_santa_clause,1994,43,16,7,3,1,0,6.5,126222,22000000.0,189833357.0,27.0,73.0,0.0,100.0,30.0,70.0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8.628788954545454,1,34
speed,1994,46,28,2,1,1,0,7.3,381948,30000000.0,350448145.0,38.0,62.0,0.0,100.0,33.0,67.0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,11.681604833333333,1,34
apollo_13,1995,86,20,5,1,1,0,7.7,307487,52000000.0,355237933.0,19.0,81.0,0.0,100.0,17.0,83.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6.831498711538462,1,48
kids,1995,58,31,4,4,1,0,7.0,82638,1500000.0,7412216.0,35.0,65.0,0.0,100.0,50.0,50.0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.941477333333333,1,48
the_net,1995,38,19,2,0,1,0,6.0,71971,22000000.0,110627965.0,33.0,67.0,0.0,100.0,0.0,100.0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,5.028543863636363,1,48
sense_and_sensibility,1995,13,13,3,2,1,0,7.7,121985,16500000.0,135000000.0,50.0,50.0,0.0,100.0,40.0,60.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.181818181818182,1,48
the_first_wives_club,1996,31,39,7,1,1,0,6.4,52488,26000000.0,116400000.0,56.0,44.0,0.0,100.0,12.0,88.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4.476923076923077,1,55
the_rock,1996,73,6,7,0,1,0,7.4,351015,75000000.0,335062621.0,8.0,92.0,0.0,100.0,0.0,100.0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,4.467501613333333,1,55
good_will_hunting,1997,44,10,7,1,1,0,8.3,1023307,10000000.0,225933435.0,19.0,81.0,0.0,100.0,12.0,88.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.5933435,1,63
men_in_black,1997,60,11,4,1,1,0,7.3,594559,90000000.0,589390539.0,15.0,85.0,0.0,100.0,20.0,80.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,6.548783766666666,1,63
my_best_friend's_wedding,1997,36,37,4,2,1,0,6.3,149974,38000000.0,299288605.0,51.0,49.0,0.0,100.0,33.0,67.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7.876015921052631,1,63
as_good_as_it_gets,1997,39,38,7,4,1,0,7.7,311203,50000000.0,314178011.0,49.0,51.0,0.0,100.0,36.0,64.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6.28356022,1,63
scream_2,1997,41,34,9,3,1,0,6.3,201727,24000000.0,172363301.0,45.0,55.0,0.0,100.0,25.0,75.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,7.181804208333333,1,63
titanic,1997,108,35,5,2,1,0,7.9,1247139,200000000.0,1845034188.0,24.0,76.0,0.0,100.0,29.0,71.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.22517094,1,63
the_waterboy,1998,61,19,4,3,1,0,6.1,173294,23000000.0,185991646.0,24.0,76.0,0.0,100.0,43.0,57.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,8.086593304347826,1,76
the_green_mile,1999,43,12,2,0,1,0,8.6,1361214,60000000.0,284600000.0,22.0,78.0,0.0,100.0,0.0,100.0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4.743333333333333,1,82
saving_private_ryan,1998,90,8,6,2,1,0,8.6,1450476,70000000.0,481840909.0,8.0,92.0,0.0,100.0,25.0,75.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,6.8834415571428575,1,76
star_wars:_episode_i_-_the_phantom_menace,1999,80,25,2,0,1,0,6.5,835757,115000000.0,924317558.0,24.0,76.0,0.0,100.0,0.0,100.0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,8.037543982608696,1,82
star_wars:_episode_ii_-_attack_of_the_clones,2002,57,27,3,0,1,0,6.6,739802,120000000.0,649398328.0,32.0,68.0,0.0,100.0,0.0,100.0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,5.411652733333334,1,106
star_wars:_episode_iii_-_revenge_of_the_sith,2005,70,30,2,0,1,0,7.6,823835,113000000.0,850000000.0,30.0,70.0,0.0,100.0,0.0,100.0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,7.522123893805309,1,102
shakespeare_in_love,1998,43,13,6,3,1,0,7.1,230888,25000000.0,289317794.0,23.0,77.0,0.0,100.0,33.0,67.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,11.57271176,1,76
american_psycho,2000,24,24,10,2,0,1,7.6,677259,7000000.0,34266564.0,50.0,50.0,100.0,0.0,17.0,83.0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.895223428571429,1,91
spider-man,2002,98,43,5,2,1,0,7.4,854072,139000000.0,821708551.0,30.0,70.0,0.0,100.0,29.0,71.0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5.911572309352518,1,106
austin_powers:_the_spy_who_shagged_me,1999,69,44,5,5,1,0,6.6,243354,33000000.0,310940086.0,39.0,61.0,0.0,100.0,50.0,50.0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,9.422426848484848,1,82
she's_all_that,1999,44,31,8,4,1,0,5.9,100711,10000000.0,103166989.0,41.0,59.0,0.0,100.0,33.0,67.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,10.3166989,1,82
cast_away,2000,37,24,5,2,1,0,7.8,620313,90000000.0,429632142.0,39.0,61.0,0.0,100.0,29.0,71.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.773690466666666,1,91
american_pie,1999,71,28,8,0,2,0,7.0,423390,11000000.0,235483004.0,28.0,72.0,0.0,100.0,0.0,100.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,21.40754581818182,1,82
the_lord_of_the_rings:_the_return_of_the_king,2003,2,1,9,1,1,0,9.0,1917224,94000000.0,1118888979.0,33.0,67.0,0.0,100.0,10.0,90.0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11.903074244680852,1,92
the_lord_of_the_rings:_the_two_towers,2002,60,10,9,1,1,0,8.8,1730079,79000000.0,926287400.0,14.0,86.0,0.0,100.0,10.0,90.0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11.725156962025316,1,106
gladiator,2000,52,3,6,1,1,0,8.5,1563462,103000000.0,457640427.0,5.0,95.0,0.0,100.0,14.0,86.0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4.443110941747573,1,91
